Title,Content Preview,Category
Studie zu E-Learning Trends – wie klappt das E-Learning bei Ihnen im Unternehmen?,"
                    Sponsored Post. Gerade in den letzten Monaten hat sich, aufgrund der aussergewöhnlichen Lage, der Einsatz von E-Learning so rasant entwickelt wie nie zuvor!

Zusammen mit Ihnen möchte die Swissteach AG, als etablierter E-Learning Experte, einen Überblick schaffen, vor welchen Herausforderungen die Unternehmen aktuell stehen und welche Trends sich im digitalen Lernen abzeichnen. Ihre Meinung zählt! In nur zwei Minuten teilen Sie Ihre Erfahrung und sind damit ein tragender Teil der Studie! Gerne informiert Sie Swissteach im Nachgang über die Ergebnisse und die Trends die sich daraus ergeben. Wir würden uns sehr über Ihre kurze Teilnahme freuen und bedanken uns schon mal im Voraus.

Die Umfrage finden Sie unter folgendem LINK....									",Kategorien Archiv: Digital
"Zwanzig Aspekte von Innovationskultur, um digitale Lösungen zu entwickeln – Wie steht es bei Ihnen?","
                    In Gesprächen mit unseren Praxispartnern hören wir immer wieder, dass der Erfolg von digitalen Projekten stark von der Unternehmenskultur – und im engeren Sinne ihrer Innovationskultur – abhängt. Die Ausgestaltung einer Innovationskultur, die den Erfolg digitaler Lösungen fördert, unterscheidet sich jedoch vom bisher allgemeinen Verständnis von Innovationskultur. Wir haben uns im Rahmen einer Forschungsarbeit genauer mit dem Thema befasst. Dazu haben wir ein Assessment mit 20 Indikatoren zur Standortbestimmung entwickelt: Erfolgsfaktoren für digitale Solutions. Die Forschungsarbeit wurden in der Zeitschrift Wirtschaftsinformatik & Management veröffentlicht. Zuletzt haben wir auf Basis der Forschungsarbeit mit den 20 Indikatoren eine Vorstudie abgeschlossen, die die Innovati...									",Kategorien Archiv: Digital
Bekanntgabe der nominierten Lösungen des Forum Day 2020,"
                    Am 8. April 2020 hat unser Jurytag 2020 online über Zoom stattgefunden. Unsere erfahrene Jury hat bei einer regen und sehr fundierten Diskussion die neun nominierten Lösungen bestimmt. Die nominierten Unternehmen für den Mobile Business Award sind: DEKRA, Incloud Engineering und Pelican. Für den Smart IoT Award wurden folgende Unternehmen nominiert: Avelon, Felfel, ISS, Karma, Live Track und Weidmüller. Eine kurze Übersicht über die Lösungen der nominierten Unternehmen finden Sie unter Programm. Wir sind sehr gespannt die Nominierten bei ihren Pitches am Forum Day kennenzulernen. Basierend auf den Pitches der Nominierten werden die finalen Gewinner für jeweils den Smart IoT und Mobile Business Award direkt am Forum Day von unserer Jury vor Ort bestimmt.

Noch einmal zur Erinneru...									",Kategorien Archiv: Digital
360-Grad Bilder und VR-Brillen erklärt von der Maus,"
                    Wir haben interessante Video-Beiträge (zwischen 3 und 20 Minuten) auf der Seite mit der Maus entdeckt. Gerne würden wir Ihnen ein Spezielles hier vorstellen. Wie einzelne Fotos mit einer speziellen Software „zusammengenäht“ (engl.: gestiched) werden können, und was das mit dem Kölner Dom auf sich hat, wird im folgenden Video deutlich:



Quelle: https://www.wdrmaus.de/filme/sachgeschichten/360_grad.php5

In diesem Video wird auch sehr anschaulich die Funktion von VR-Kameras erklärt. Wir finden das Video spannend, auch für Erwachsene. Ein Blick auf die Seite mit der Maus lohnt sich also allemal.

Auf der Seite mit der Maus sind noch weitere Beiträge zu aktuellen Technologien zu finden. Ausserdem können Kinder und Jugendliche (aber auch wir) mit der Maus spielerisch Programmiere...									",Kategorien Archiv: Digital
Learning Analytics – Das Lernen der Zukunft basiert auf Smart Data,"
                    Am 23. November 2020 findet die Learning Innovation Konferenz zum ersten Mal online statt - Prof. Dr. Andrea Back ist im Beirat dieser Konferenz. Gerne möchten wir Ihnen einen Einblick in die Themen und das Programm geben. Die Teilnahme ist kostenlos.

Die LEARNING INNOVATION hat sich zum Ziel gesetzt, Innovationen im Lernen zu entdecken, zu reflektieren und zu praktizieren. Die Konferenz präsentiert relevante und neue, businessorientierte Lehr- und Lernformen und beobachtet stets den Horizont der laufenden und kommenden Entwicklungen.  Die 11. Learning Innovation Konferenz wird sich mit dem Thema Learning Analytics beschäftigen und Expert*innen aus verschiedenen Fachbereichen zusammenbringen. In Keynotes und weiteren Vorträgen werden 6 zentrale Fragen beantwortet:

 	Warum ist Anal...									",Kategorien Archiv: Digital
Management Weiterbildung – Megatrends sprechen für Aufwind,"
                    Viele Unternehmen unterstützen Ihre Mitarbeitenden bei berufsbegleitenden Masterprogrammen und anderen Weiterqualifizierungen. In Krisen wird aber bekanntlich bei der Weiterbildung gespart. Die aktuelle Corona-Krise lässt einen ein- bis dreijährigen Einbruch im Management-Weiterbildungsmarkt erwarten. Doch in den USA gab es schon zuvor rückläufige Zahlen bei Teilnehmenden von MBA-Programmen (Quelle: Forbes, Feb. 17, 2019) 

Ist das ein genereller und anhaltender Trend weltweit, der durch Wirtschaftskrisen nur noch verschärft wird? Drei Megatrends sprechen dagegen. 

Gute Aussichten also für die Zukunft und ein Beleg, dass Weiterbildung sich als robuster Markt erweist und ein wachsendes Betätigungsfeld sein wird. Robust heisst aber nicht «wie gehabt», sondern längst ist...									",Kategorien Archiv: Digital
Konfrontiert mit einer Flut von Kooperationsanfragen: So meistern Sportorganisationen die systematische Analyse und Bearbeitung,"
                    Im Rahmen seiner Dissertation haben Arne Grüttner, der Masterand Thomas Braschler und Prof. Dr. Andrea Back ein IT-Tool konzipiert, das Sportorganisationen dabei unterstützt, die grosse Anzahl von Kooperationsanfragen initial automatisiert zu bewerten und nachgelagerte Arbeitsschritte zu optimieren.

Der vollständige Artikel kann HIER gelesen werden.									",Kategorien Archiv: Digital
Call for Papers: WuM Heft Themenschwerpunkt «Digitale Plattformen und Ökosysteme»,"
                    Unser Lehrstuhl wirkt bei der Herausgabe der Zeitschrift «Wirtschaftsinformatik und Management» mit, welche im Frühjahr 2021 zum Schwerpunktthema «Digitale Plattformen und Ökosysteme» erscheint.
Digitale Plattformen sind in der Praxis hoch relevant und sind in den letzten Jahren auch zu einem beliebten Forschungsthema von Wissenschaftler/innen aus den Bereichen Betriebswirtschaft, Strategie, Marketing, Recht und Informatik geworden. Ausserdem bilden Plattformunternehmen wie Apple, Microsoft, Amazon und Alphabet mit einer Marktkapitalisierung von jeweils über einer Billion US-Dollar heute die wertvollsten Unternehmen der Welt. Die Machtverlagerung von klassischen Pipeline-Organisationen hin zu digitalen Plattformen zeigen die neue Realität der Plattform-Ökonomie. Hinzu kommt, dass ...									",Kategorien Archiv: Digital
Erfolgsfaktoren für digitale Solutions: Wie steht es um die Innovationskultur in Ihrem Unternehmen?,"
                    Im Rahmen ihrer Masterarbeit, hat Julia Lötscher ein Assessment zur Evaluation der Erfolgsfaktoren für digitale Solutions entwickelt. Die Ergebnisse ihrer Arbeit sind im Mai 2020 in einem «Wirtschaftsinformatik & Management» (WuM) Artikel veröffentlicht worden.

«Digitale Solutions wie beispielsweise mobile Applikationen zeichnen sich durch einen modularen Aufbau aus und kommen in umfangreichen Business-Ökosystemen zur Anwendung. Zudem erfolgt die Entwicklung digitaler Solutions in iterativen Prozessen, wofür insbesondere agile Entwicklungsmethoden eingesetzt werden. Aufgrund dieser Spezifika unterscheidet sich die Ausgestaltung einer Innovationskultur, die den Erfolg digitaler Solutions fördert, vom bisher allgemeinen Verständnis von Innovationskultur. Der Artikel prä...									",Kategorien Archiv: Digital
Digital Storytelling – möglicher Einsatz im Bildungskontext,"
                    Anstatt eine Geschichte, bzw. etwas Erlebtes zu erzählen oder in Form eines Textes niederzuschreiben, wie beim traditionellen storytelling, bedient sich das digital storytelling an digitalen Hilfsmitteln. So werden beispielsweise beim digital storytelling computergestützte Texte, Bilder, Video- und Audioaufnahmen, Musik und Animationen verwendet. (O’Byrne et al., 2018, S.2) Gemäss einer Studie von O’Byrne et al. (2018) ist digital storytelling eine hervorragende pädagogische Gelegenheit, Kindern etwas beizubringen und sie mit den neuen Technologien vertraut zu machen. Speziell bei Kleinkindern helfen die Elemente des digital storytellings akademische Fähigkeiten zu entwickeln und die Kinder zum Lernen zu motivieren. Die digitalen Geschichten können ortsunabhängig genutzt und bea...									",Kategorien Archiv: Digital
Kleines E-Learning Glossar,"
                    Mit dem Start ins neue Schuljahr und Unisemester scheinen die Artikel und Studien zum E-Learning nur so aus dem Boden zu spriessen. 
Der Umgang mit digitalen Medien im Bildungskontext hat sich durch die neuartige Situation um einiges verändert. Auch wir an der Universität haben uns neue Formen des E-Learnings angeeignet, um den Studierenden das bestmögliche Lernerlebnis, trotz Lock-Down und Quarantäne bieten zu können. Viele der herausgebrachten Erfahrungsberichte, Studien und Interviews beinhalten unterschiedlichste Fachwörter in Bezug auf E-Learning. Damit auch wir die richtigen Begriffe im richtigen Kontext verwenden, haben wir folgendes Glossar als hilfreich empfunden und empfehlen es gerne weiter.
Das Glossar beinhaltet Begriffe wie adaptives Lernen, blended learning und Kh...									",Kategorien Archiv: Digital
E-LEARNING SO GEFRAGT WIE NOCH NIE,"
                    Sponsored Post. Seitdem Unternehmen vermehrt auf Homeoffice zurückgreifen, hat die Digitalisierung massiv an Fahrt aufgenommen. Während E-Learning früher noch hauptsächlich in den Grosskonzernen dieser Welt als Luxusgut eingesetzt wurde, wird es mittlerweile und gerade durch die Corona-Krise in der Mehrzahl aller Unternehmen – egal welcher Grösse oder Branche – eingesetzt. Tendenz steigend.

Aufgrund von Corona hat E-Learning einen riesigen Aufschwung erlebt. Von heute auf morgen waren die Unternehmen gezwungen umzudenken und den Grossteil ihres geschäftlichen Alltags digital abzubilden. Viele sind immer noch überrascht, welche Vorteile sich dadurch plötzlich bieten.

«In den letzten Monaten ist ganz deutlich geworden, wie unverzichtbar und wertvoll digitale Lösungen für die...									",Kategorien Archiv: Digital
4 Tipps für die Einbindung von Videos in die Lehre – eine Studie mit Ergebnissen von vor Covid19,"
                    In einem Bericht des JISC (Joint Information Systems Committee) wurden kürzlich Ergebnisse einer Umfrage veröffentlicht, die das digitale Lernerlebnis von Schülern & Schülerinnen und Studierenden behandelt. Die Umfrage wurde zwischen Oktober 2019 und Mai 2020 durchgeführt, wobei die Mehrheit (90%) der Befragten die Umfrage vor dem Lockdown im Vereinigten Königreich ausgefüllt hat. Insgesamt haben 39.712 Studierende aus 64 Organisationen (sowohl weiterführende als auch höhere Bildungseinrichtungen) an dieser Umfrage teilgenommen. Die Website Media & Learning hat mehrere Tipps für die Einbindung von Videos in die Lehre aus dem Bericht zusammengefasst, die wir im Folgenden verkürzt darstellen.

Den kompletten Bericht können Sie HIER herunterladen.

Tipp 1: Vorles...									",Kategorien Archiv: Digital
Regierung bewilligt ITBO-Projektauftrag zur Digital-Entrepreneurship-Werkstatt,"
                    Die St.Galler Regierung hat den Projektauftrag für die Weiterentwicklung der Digital-Entrepreneurship-Werkstatt im Zuge der IT-Bildungsoffensive (ITBO) bis 2023 erteilt. Unser Lehrstuhl freut sich sehr, weiter Schulklassen aus St. Gallen und Umgebung für digitale Technologien und Unternehmertum begeistern zu dürfen.

Hier geht es zur Medienmitteilung.									",Kategorien Archiv: Digital
ZPE 2020: Digitaler Thementag „Learning & Training“ am 14. Oktober,"
                    Vom 12. – 16. Oktober 2020 findet die ZP Europe (Zukunft Personal Europe) zum ersten Mal digital statt. Die ZP Europe ist das führende ExpoEvent rund um die Welt der Arbeit und präsentiert an fünf virtuellen Messetagen innovative Produktlösungen und Vorträge.

Am Thementag „Learning und Training“ (14. Oktober) werden live Online-Workshops mit Learning-Experten wie Jochen Robes (Robes Consulting, Hochschullehrer), Roman Rackwitz (Gamification Designer bei Engaginglab) und Gudrun Porath (Journalistin und Autorin) abgehalten und aktuelle Fragestellungen der Weiterbildung diskutiert. Unter anderem wird angeschnitten, welche neuen Bildungs- und Lernstrategien durch die Corona-Krise in den Vordergrund getreten sind, und wie man kurze und leicht verdauliche Lerneinheiten (Learning Nugg...									",Kategorien Archiv: Digital
Digitalisierung im Stadion – die Entwicklung einer mobilen Spieltags-App,"
                    Trotz der gegenwärtigen Unterbrechung und beabsichtigen Geisterspiele im europäischen Fussball, wird der Sport nach der gegenwärtigen Krise in seine ursprünglichen Formen zurückkehren. Gerade im europäischen Fussball gerät durch die gegenwärtige Ausnahmesituation in Vergessenheit, dass die zunehmende Kommerzialisierung des Sports zu einem sukzessiven Verlust des Bezugs und der Nähe des Fans zum sportlichen Erlebnis führt. Es bedarf daher einer bewussteren Ansprache von Fans, um den Spieltag in seiner Emotionalität und dem Gemeinschaftsgefühl zu stärken und die Fans trotz dieser Entwicklung aktiv in das Spieltaggeschehen einzubinden. Besonders digitale Technologien ermöglichen dabei eine ganz neue Art des Spielerlebnisses.

In diesem Kontext wurde innerhalb eines Kurses des In...									",Kategorien Archiv: Digital
Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»,"
                    Sponsored Post. Die Swissteach AG hat ihr Portfolio im letzten Jahr merklich erweitert: seit Anfang 2019 hat der E-Learning Experte auch seinen Contentbereich in rekordverdächtiger Zeit auf- und beachtlich ausgebaut. Neben intern produzierten Individualcontents bietet die Schweizer Firma auch diverse Standardlösungen von Partnerfirmen zum sofortigen Gebrauch an. Hierbei setzt die Swissteach – wie bei all ihren Lösungen - fokussiert auf extrem hohe Qualität. Dies zeigt sich nicht nur durch den Gewinn des E-Learning Awards 2020 (in der Kategorie «WBT»), sondern auch in der Wahl ihrer Partner:

Kürzlich nun hat die Swissteach ihre Partnerschaft mit CULTURE CONTACT bekannt gegeben. Das genannte Münchner Unternehmen mit CEO Susanne M. Zaninelli, ist spezialisiert auf Seminare im Berei...									",Kategorien Archiv: Digital
